PC Name,Caste,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %,Year
Barasat,GEN,West Bengal,Kakoli Ghosh Dastidar,All India Trinamool Congress,1905400,1532601,80.4,114189,7.5,2024
Bardhaman Purb,SC,West Bengal,Dr. Sharmila Sarkar,All India Trinamool Congress,1801333,1497310,83.1,160572,10.7,2024
Bardoli,ST,Gujarat,Parbhubhai Nagarbhai Vasava,Bharatiya Janta Party,2048408,1339333,65.4,230253,17.2,2024
Bareilly,GEN,Uttar Pradesh,Chhatra Pal Singh Gangwar,Bharatiya Janta Party,1924434,1119558,58.2,34804,3.1,2024
Bargarh,GEN,Orissa,Pradeep Purohit,Bharatiya Janta Party,1631974,1309864,80.3,251667,19.2,2024
Barmer,GEN,Rajasthan,Ummeda Ram Beniwal,Indian National Congress,2206237,1688051,76.5,118176,7,2024
Barpeta,GEN,Assam,Phani Bhusan Choudhury,Asom Gana Parishad,1966847,1685943,85.7,222351,13.2,2024
Barrackpore,GEN,West Bengal,Partha Bhowmick,All India Trinamool Congress,1508728,1141860,75.7,64438,5.6,2024
Basirhat,GEN,West Bengal,Sk Nurul Islam,All India Trinamool Congress,1804261,1523401,84.4,333547,21.9,2024
Bastar,ST,Chhattisgarh,Mahesh Kashyap,Bharatiya Janta Party,1472207,1007395,68.4,55245,5.5,2024
Basti,GEN,Uttar Pradesh,Ram Prasad Chaudhary,Samajwadi Party,1902898,1082870,56.9,100994,9.3,2024
Bathinda,GEN,Punjab,Harsimrat Kaur Badal,Shiromani Akali Dal,1651188,1151170,69.7,49656,4.3,2024
Beed,GEN,Maharashtra,Bajrang Manohar Sonwane,Nationalist Congress Party – Sharadchandra Pawar,2142547,1522295,71.1,6553,0.4,2024
Begusarai,GEN,Bihar,Giriraj Singh,Bharatiya Janta Party,2196089,1294673,59,81480,6.3,2024
Belgaum,GEN,Karnataka,Jagadish Shettar,Bharatiya Janta Party,1923788,1383889,71.9,178437,12.9,2024
Bellary,ST,Karnataka,E. Tukaram,Indian National Congress,1884040,1389914,73.8,98992,7.1,2024
Berhampur,GEN,Orissa,Dr. Pradeep Kumar Panigrahy,Bharatiya Janta Party,1591380,1042923,65.5,165476,15.9,2024
Betul,ST,Madhya Pradesh,Durgadas (D. D.) UIKEY,Bharatiya Janta Party,1895331,1396020,73.7,379761,27.2,2024
Bhadohi,GEN,Uttar Pradesh,Dr. Vinod Kumar Bind,Bharatiya Janta Party,2037925,1084993,53.2,44072,4.1,2024
Bhadrak,SC,Orissa,Avimanyu Sethi,Bharatiya Janta Party,1770915,1297377,73.3,91544,7.1,2024
Bhagalpur,GEN,Bihar,Ajay Kumar Mandal,Janata Dal (United),1983031,1064081,53.7,104868,9.9,2024
Bhandara - Gon,GEN,Maharashtra,Dr. Prashant Yadaorao Padole,Indian National Congress,1827188,1235073,67.6,37380,3,2024
Bharatpur,SC,Rajasthan,Sanjna Jatav,Indian National Congress,2114916,1133000,53.6,51983,4.6,2024
Bharuch,GEN,Gujarat,Mansukhbhai Dhanjibhai Vasava,Bharatiya Janta Party,1723353,1198964,69.6,85696,7.1,2024
Bhavnagar,GEN,Gujarat,Nimuben Jayantibhai Bambhaniya (NIMUBEN BAMBHANIYA),Bharatiya Janta Party,1916900,1047232,54.6,455289,43.5,2024
Bhilwara,GEN,Rajasthan,Damodar Agarwal,Bharatiya Janta Party,2147159,1304395,60.8,354606,27.2,2024
Bhind,SC,Madhya Pradesh,Sandhya Ray,Bharatiya Janta Party,1900654,1049007,55.2,64840,6.2,2024
Bhiwandi,GEN,Maharashtra,Balya Mama - Suresh Gopinath Mhatre,Nationalist Congress Party – Sharadchandra Pawar,2087244,1253399,60.1,66121,5.3,2024
Bhiwani-Mahend,GEN,Haryana,Dharambir Singh,Bharatiya Janta Party,1793029,1183395,66,41510,3.5,2024
Bhongir,GEN,Telangana,Chamala Kiran Kumar Reddy,Indian National Congress,1808585,1401396,77.5,222170,15.9,2024
Bhopal,GEN,Madhya Pradesh,Alok Sharma,Bharatiya Janta Party,2339411,1498285,64.1,501499,33.5,2024
Bhubaneswar,GEN,Orissa,Aparajita Sarangi,Bharatiya Janta Party,1672774,1082215,64.7,35152,3.2,2024
Bidar,GEN,Karnataka,Sagar Eshwar Khandre,Indian National Congress,1892962,1242322,65.6,128875,10.4,2024
Bijapur,SC,Karnataka,Ramesh Jigajinagi,Bharatiya Janta Party,1946090,1296114,66.6,77229,6,2024
Bijnor,GEN,Uttar Pradesh,Chandan Chauhan,Rashtriya Lok Dal,1738307,1024432,58.9,37508,3.7,2024
Bikaner,SC,Rajasthan,Arjun Ram Meghwal,Bharatiya Janta Party,2048399,1118282,54.6,55711,5,2024
Bilaspur,GEN,Chhattisgarh,Tokhan Sahu,Bharatiya Janta Party,2102687,1361350,64.7,164558,12.1,2024
Birbhum,GEN,West Bengal,Satabdi Roy,All India Trinamool Congress,1857022,1527432,82.3,197650,12.9,2024
Bishnupur,SC,West Bengal,Khan Saumitra,Bharatiya Janta Party,1754268,1513872,86.3,5567,0.4,2024
Bolangir,GEN,Orissa,Sangeeta Kumari Singh Deo,Bharatiya Janta Party,1801744,1400248,77.7,132664,9.5,2024
Bolpur,SC,West Bengal,Asit Kumar Mal,All India Trinamool Congress,1839234,1528470,83.1,327253,21.4,2024
Bulandshahr,SC,Uttar Pradesh,Dr Bhola Singh,Bharatiya Janta Party,1859462,1054399,56.7,275134,26.1,2024
Buldhana,GEN,Maharashtra,Jadhav Prataprao Ganpatrao,Shiv Sena,1782700,1109496,62.2,29479,2.7,2024
Burdwan - Durg,GEN,West Bengal,Azad Kirti Jha,All India Trinamool Congress,1851780,1501773,81.1,137981,9.2,2024
Buxar,GEN,Bihar,Sudhakar Singh,Rashtriya Janata Dal,1923164,1073759,55.8,30091,2.8,2024
Chalakudy,GEN,Kerala,Benny Behanan,Indian National Congress,1310529,951287,72.6,63754,6.7,2024
Chamarajanagar,SC,Karnataka,Sunil Bose,Indian National Congress,1778310,1369797,77,188706,13.8,2024
Chandauli,GEN,Uttar Pradesh,Birendra Singh,Samajwadi Party,1843196,1116499,60.6,21565,1.9,2024
Chandigarh,GEN,Chandigarh,Manish Tewari,Indian National Congress,659805,449275,68.1,2504,0.6,2024
Chandni Chowk,GEN,Delhi,Praveen Khandelwal,Bharatiya Janta Party,1645958,966102,58.7,89325,9.2,2024
Chandrapur,GEN,Maharashtra,Dhanorkar Pratibha Suresh Alias Balubhau,Indian National Congress,1837906,1241304,67.5,260406,21,2024
Chatra,GEN,Jharkhand,Kali Charan Singh,Bharatiya Janta Party,1689926,1086374,64.3,220959,20.3,2024
Chelvella,GEN,Telangana,Konda Vishweshwar Reddy,Bharatiya Janta Party,2938370,1675354,57,172897,10.3,2024
Chennai Centra,GEN,Tamil Nadu,Dayanidhi Maran,Dravida Munnetra Kazhagam,1350161,730549,54.1,244689,33.5,2024
Chennai North,GEN,Tamil Nadu,Dr.Kalanidhi Veeraswamy,Dravida Munnetra Kazhagam,1496224,902489,60.3,339222,37.6,2024
Chennai South,GEN,Tamil Nadu,T.Sumathy (ALIAS) THAMIZHACHI THANGAPANDIAN,Dravida Munnetra Kazhagam,2023133,1099321,54.3,225945,20.6,2024
Chhindwara,GEN,Madhya Pradesh,Bunty Vivek Sahu,Bharatiya Janta Party,1632190,1304827,79.9,113618,8.7,2024
Chhota Udaipur,ST,Gujarat,Jashubhai Bhilubhai Rathva,Bharatiya Janta Party,1821708,1267719,69.6,398777,31.5,2024
Chidambaram,SC,Tamil Nadu,Thirumaavalavan Thol,Viduthalai Chiruthaigal Katchi,1519847,1167071,76.8,103554,8.9,2024
Chikkballapur,GEN,Karnataka,Dr.K.Sudhakar,Bharatiya Janta Party,1981347,1530820,77.3,163460,10.7,2024
Chikkodi,GEN,Karnataka,Priyanka Satish Jarkiholi,Indian National Congress,1761694,1393093,79.1,90834,6.5,2024
Chitradurga,SC,Karnataka,Govind Makthappa Karjol,Bharatiya Janta Party,1856876,1366909,73.6,48121,3.5,2024
Chittoor,SC,Andhra Pradesh,Daggumalla Prasada Rao,Telugu Desam,1640202,1418857,86.5,220479,15.5,2024
Chittorgarh,GEN,Rajasthan,Chandra Prakash Joshi,Bharatiya Janta Party,2170167,1498733,69.1,389877,26,2024
Churu,GEN,Rajasthan,Rahul Kaswan,Indian National Congress,2213187,1424645,64.4,72737,5.1,2024
Coimbatore,GEN,Tamil Nadu,Ganapathy Rajkumar P,Dravida Munnetra Kazhagam,2106124,1372833,65.2,118068,8.6,2024
Cooch Behar,SC,West Bengal,Jagadish Chandra Barma Basunia,All India Trinamool Congress,1966893,1623048,82.5,39250,2.4,2024
Cuddalore,GEN,Tamil Nadu,M.K. Vishnuprasad,Indian National Congress,1412746,1031563,73,185896,18,2024
Cuttack,GEN,Orissa,Bhartruhari Mahtab,Bharatiya Janta Party,1571622,1120795,71.3,57077,5.1,2024
Dadra And Nagar Haveli,GEN,Dadra & Nagar Haveli,Delkar Kalaben Mohanbhai,Bharatiya Janta Party,283024,205588,72.6,57584,28,2024
Dahod,ST,Gujarat,Jaswantsinh Sumanbhai Bhabhor,Bharatiya Janta Party,1875136,1118294,59.6,333677,29.8,2024
Dakshina Kanna,GEN,Karnataka,Captain Brijesh Chowta,Bharatiya Janta Party,1817603,1415770,77.9,149208,10.5,2024
Daman And Diu,GEN,Daman & Diu,Patel Umeshbhai Babubhai,Independent,134189,92410,68.9,6225,6.7,2024
Damoh,GEN,Madhya Pradesh,Rahul Singh Lodhi,Bharatiya Janta Party,1925314,1088944,56.6,406426,37.3,2024
Darbhanga,GEN,Bihar,Gopal Jee Thakur,Bharatiya Janta Party,1781356,1024184,57.5,178156,17.4,2024
Darjeeling,GEN,West Bengal,Raju Bista,Bharatiya Janta Party,1765744,1327412,75.2,178525,13.4,2024
Darrang-Udalguri,GEN,Assam,Dilip Saikia,Bharatiya Janta Party,2209314,1811200,82,329012,18.2,2024
Dausa,ST,Rajasthan,Murari Lal Meena,Indian National Congress,1899304,1072734,56.5,237340,22.1,2024
Davanagere,GEN,Karnataka,Dr. Prabha Mallikarjun,Indian National Congress,1709244,1320368,77.3,26094,2,2024
Deoria,GEN,Uttar Pradesh,Shashank Mani,Bharatiya Janta Party,1873821,1043308,55.7,34842,3.3,2024
Dewas,SC,Madhya Pradesh,Mahendra Singh Solanky,Bharatiya Janta Party,1940472,1469104,75.7,425225,28.9,2024
Dhanbad,GEN,Jharkhand,Dulu Mahato,Bharatiya Janta Party,2285237,1428007,62.5,331583,23.2,2024
Dhar,ST,Madhya Pradesh,Savitri Thakur,Bharatiya Janta Party,1953834,1425044,72.9,218665,15.3,2024
Dharmapuri,GEN,Tamil Nadu,Mani. A.,Dravida Munnetra Kazhagam,1524896,1247832,81.8,21300,1.7,2024
Dharwad,GEN,Karnataka,Pralhad Joshi,Bharatiya Janta Party,1831975,1366491,74.6,97324,7.1,2024
Dhaurahra,GEN,Uttar Pradesh,Anand Bhadauriya,Samajwadi Party,1719345,1111847,64.7,4449,0.4,2024
Dhenkanal,GEN,Orissa,Rudra Narayan Pany,Bharatiya Janta Party,1529785,1191673,77.9,76567,6.4,2024
Dhubri,GEN,Assam,Rakibul Hussain,Indian National Congress,2660827,2453608,92.2,1012476,41.3,2024
Dhule,GEN,Maharashtra,Bachhav Shobha Dinesh,Indian National Congress,2022061,1219295,60.3,3831,0.3,2024
Diamond Harbou,GEN,West Bengal,Abhishek Banerjee,All India Trinamool Congress,1880779,1530817,81.4,710930,46.4,2024
Dibrugarh,GEN,Assam,Sarbananda Sonowal,Bharatiya Janta Party,1659588,1278322,77,279321,21.9,2024
Dindigul,GEN,Tamil Nadu,Sachithanantham R,Communist Party Of India (Marxist),1607051,1149621,71.5,443821,38.6,2024
Dindori,ST,Maharashtra,Bhaskar Murlidhar Bhagare,Nationalist Congress Party – Sharadchandra Pawar,1853387,1240910,67,113199,9.1,2024
Diphu,ST,Assam,Amarsing Tisso,Bharatiya Janta Party,901032,682827,75.8,147603,21.6,2024
Domariyaganj,GEN,Uttar Pradesh,Jagdambika Pal,Bharatiya Janta Party,1961845,1018965,51.9,42728,4.2,2024
Dum Dum,GEN,West Bengal,Sougata Ray,All India Trinamool Congress,1699656,1260046,74.1,70660,5.6,2024
Dumka,ST,Jharkhand,Nalin Soren,Jharkhand Mukti Morcha,1591061,1184132,74.4,22527,1.9,2024
Durg,GEN,Chhattisgarh,Vijay Baghel,Bharatiya Janta Party,2090414,1542787,73.8,438226,28.4,2024
East Delhi,GEN,Delhi,Harsh Malhotra,Bharatiya Janta Party,2120584,1264049,59.6,93663,7.4,2024
Eluru,Unspecified,Andhra Pradesh,Putta Mahesh Kumar,Telugu Desam,1637430,1382049,84.4,181857,13.2,2024
Ernakulam,GEN,Kerala,Hibi Eden,Indian National Congress,1324047,910502,68.8,250385,27.5,2024
Erode,GEN,Tamil Nadu,K E Prakash,Dravida Munnetra Kazhagam,1538778,1093423,71.1,236566,21.6,2024
Etah,GEN,Uttar Pradesh,Devesh Shakya,Samajwadi Party,1700524,1010381,59.4,28052,2.8,2024
Etawah,SC,Uttar Pradesh,Jitendra Kumar Dohare,Samajwadi Party,1828498,1033784,56.5,58419,5.7,2024
Faizabad,GEN,Uttar Pradesh,Awadhesh Prasad,Samajwadi Party,1927459,1140661,59.2,54567,4.8,2024
Faridabad,GEN,Haryana,Krishan Pal,Bharatiya Janta Party,2430212,1471322,60.5,172914,11.8,2024
Faridkot,SC,Punjab,Sarabjeet Singh Khalsa,Independent,1594033,1014455,63.6,70053,6.9,2024
Farrukhabad,GEN,Uttar Pradesh,Mukesh Rajput,Bharatiya Janta Party,1747182,1033794,59.2,2678,0.3,2024
Fatehgarh Sahi,SC,Punjab,Amar Singh,Indian National Congress,1552567,974256,62.8,34202,3.5,2024
Fatehpur,GEN,Uttar Pradesh,Naresh Chandra Uttam Patel,Samajwadi Party,1938563,1106944,57.1,33199,3,2024
Fatehpur Sikri,GEN,Uttar Pradesh,Rajkumar Chahar,Bharatiya Janta Party,1798823,1034155,57.5,43405,4.2,2024
Ferozpur,GEN,Punjab,Sher Singh Ghubaya,Indian National Congress,1670008,1125115,67.4,3242,0.3,2024
Firozabad,GEN,Uttar Pradesh,Akshaya Yadav,Samajwadi Party,1890772,1107296,58.6,89312,8.1,2024
Gadchiroli-Chi,ST,Maharashtra,Dr. Kirsan Namdeo,Indian National Congress,1617207,1166360,72.1,141696,12.1,2024
Gandhinagar,GEN,Gujarat,Amit Shah,Bharatiya Janta Party,2182736,1321802,60.6,744716,56.3,2024
Ganganagar,SC,Rajasthan,Kuldeep Indora,Indian National Congress,2102002,1413494,67.3,88153,6.2,2024
Garhwal,GEN,Uttarakhand,Anil Baluni,Bharatiya Janta Party,1369388,737431,53.9,163503,22.2,2024
Gautam Buddha Nagar,GEN,Uttar Pradesh,Dr. Mahesh Sharma,Bharatiya Janta Party,2675148,1437244,53.7,559472,38.9,2024
Gaya,SC,Bihar,Jitan Ram Manjhi,Hindustani Awam Morcha (Secular),1816815,963676,53,101812,10.6,2024
Ghatal,GEN,West Bengal,Adhikari Deepak (DEV),All India Trinamool Congress,1939945,1600556,82.5,182868,11.4,2024
Ghaziabad,GEN,Uttar Pradesh,Atul Garg,Bharatiya Janta Party,2945487,1470430,49.9,336965,22.9,2024
Ghazipur,GEN,Uttar Pradesh,Afzal Ansari,Samajwadi Party,2074883,1153094,55.6,124861,10.8,2024
Ghosi,GEN,Uttar Pradesh,Rajeev Rai,Samajwadi Party,2083928,1150590,55.2,162943,14.2,2024
Giridih,GEN,Jharkhand,Chandra Prakash Choudhary,Ajsu Party,1864660,1264833,67.8,80880,6.4,2024
Godda,GEN,Jharkhand,Nishikant Dubey,Bharatiya Janta Party,2028154,1398204,68.9,101813,7.3,2024
Gonda,GEN,Uttar Pradesh,Kirtivardhan Singh,Bharatiya Janta Party,1843121,952884,51.7,46224,4.9,2024
Gopalganj,SC,Bihar,Dr. Alok Kumar Suman,Janata Dal (United),2024673,1063027,52.5,127180,12,2024
Gorakhpur,GEN,Uttar Pradesh,Ravindra Shukla Alias Ravi Kishan,Bharatiya Janta Party,2097202,1154413,55.1,103526,9,2024
Gulbarga,SC,Karnataka,Radhakrishna,Indian National Congress,2098202,1310477,62.5,27205,2.1,2024
Guna,GEN,Madhya Pradesh,Jyotiraditya M. Scindia,Bharatiya Janta Party,1889551,1373766,72.7,540929,39.4,2024
Guntur,Unspecified,Andhra Pradesh,Dr Chandra Sekhar Pemmasani,Telugu Desam,1791543,1425371,79.6,344695,24.2,2024
Gurdaspur,GEN,Punjab,Sukhjinder Singh Randhawa,Indian National Congress,1605204,1077826,67.2,82861,7.7,2024
Gurgaon,GEN,Haryana,Rao Inderjit Singh,Bharatiya Janta Party,2573411,1601232,62.2,75079,4.7,2024
Guwahati,GEN,Assam,Bijuli Kalita Medhi,Bharatiya Janta Party,2036846,1599389,78.5,251090,15.7,2024
Gwalior,GEN,Madhya Pradesh,Bharat Singh Kushwah,Bharatiya Janta Party,2154601,1343229,62.3,70210,5.2,2024
Hajipur,SC,Bihar,Chirag Paswan,Lok Janshakti Party(Ram Vilas),1967094,1155324,58.7,170105,14.7,2024
Hamirpur,GEN,Uttar Pradesh,Ajendra Singh Lodhi,Samajwadi Party,1839761,1115299,60.6,2629,0.2,2024
Hamirpur,GEN,Himachal Pradesh,Anurag Singh Thakur,Bharatiya Janta Party,1432636,1047263,73.1,182357,17.4,2024
Hardoi,SC,Uttar Pradesh,Jai Prakash,Bharatiya Janta Party,1910485,1100116,57.6,27856,2.5,2024
Hardwar,GEN,Uttarakhand,Trivendra Singh Rawat,Bharatiya Janta Party,2035726,1302623,64,164056,12.6,2024
Hassan,GEN,Karnataka,Shreyas. M. Patel,Indian National Congress,1736610,1355007,78,42649,3.1,2024
Hathras,SC,Uttar Pradesh,Anoop Pradhan Balmiki,Bharatiya Janta Party,1938080,1082720,55.9,247318,22.8,2024
Hatkanangle,GEN,Maharashtra,Dhairyasheel Sambhajirao Mane,Shiv Sena,1814277,1296024,71.4,13426,1,2024
Haveri,GEN,Karnataka,Basavaraj Bommai,Bharatiya Janta Party,1792774,1395812,77.9,43513,3.1,2024
Hazaribagh,GEN,Jharkhand,Manish Jaiswal,Bharatiya Janta Party,1939374,1264667,65.2,276686,21.9,2024
Hindupur,Unspecified,Andhra Pradesh,B K Parthasarathi,Telugu Desam,1656775,1416339,85.5,132427,9.3,2024
Hingoli,GEN,Maharashtra,Aashtikar Patil Nagesh Bapurao,Shiv Sena (Uddhav Balasaheb Thackrey),1817734,1159300,63.8,108602,9.4,2024
Hisar,GEN,Haryana,Jai Parkash (J P) S/O HARIKESH,Indian National Congress,1790722,1174115,65.6,63381,5.4,2024
Hooghly,GEN,West Bengal,Rachna Banerjee,All India Trinamool Congress,1858067,1517511,81.7,76853,5.1,2024
Hoshangabad,GEN,Madhya Pradesh,Darshan Singh Choudhary,Bharatiya Janta Party,1855692,1249692,67.3,431696,34.5,2024
Hoshiarpur,SC,Punjab,Dr. Raj Kumar Chabbewal,Aam Aadmi Party,1601826,948485,59.2,44111,4.7,2024
Howrah,GEN,West Bengal,Prasun Banerjee,All India Trinamool Congress,1769184,1271796,71.9,169442,13.3,2024
Hyderabad,GEN,Telangana,Asaduddin Owaisi,All India Majlis-E-Ittehadul Muslimeen,2217094,1080324,48.7,338087,31.3,2024
Idukki,GEN,Kerala,Adv. Dean Kuriakose,Indian National Congress,1250157,840657,67.2,133727,15.9,2024
Indore,GEN,Madhya Pradesh,Shankar Lalwani,Bharatiya Janta Party,2526803,1561968,61.8,1175092,75.2,2024
Inner Manipur,GEN,Manipur,Angomcha Bimol Akoijam,Indian National Congress,991574,796897,80.4,109801,13.8,2024
Jabalpur,GEN,Madhya Pradesh,Ashish Dubey,Bharatiya Janta Party,1896346,1158545,61,486674,42,2024
Jadavpur,GEN,West Bengal,Sayani Ghosh,All India Trinamool Congress,2033525,1566509,77,258201,16.5,2024
Jagatsinghpur,SC,Orissa,Bibhu Prasad Tarai,Bharatiya Janta Party,1700814,1286287,75.6,40696,3.2,2024
Jahanabad,GEN,Bihar,Surendra Prasad Yadav,Rashtriya Janata Dal,1670327,925370,55.1,142591,15.4,2024
Jaipur,GEN,Rajasthan,Manju Sharma,Bharatiya Janta Party,2287350,1463258,64,331767,22.7,2024
Jaipur Rural,GEN,Rajasthan,Rao Rajendra Singh,Bharatiya Janta Party,2184978,1262054,57.8,1615,0.1,2024
Jajpur,SC,Orissa,Rabindra Narayan Behera,Bharatiya Janta Party,1545664,1161208,75.1,1587,0.1,2024
Jalandhar,SC,Punjab,Charanjit Singh Channi,Indian National Congress,1654005,989107,59.8,175993,17.8,2024
Jalaun,SC,Uttar Pradesh,Narayan Das Ahirwar,Samajwadi Party,2006161,1128949,56.3,53898,4.8,2024
Jalgaon,GEN,Maharashtra,Smita Uday Wagh,Bharatiya Janta Party,1994046,1169553,58.7,251594,21.5,2024
Jalna,GEN,Maharashtra,Kalyan Vaijinathrao Kale,Indian National Congress,1967574,1363409,69.3,109958,8.1,2024
Jalore,GEN,Rajasthan,Lumbaram,Bharatiya Janta Party,2297328,1451126,63.2,201543,13.9,2024
Jalpaiguri,SC,West Bengal,Dr Jayanta Kumar Roy,Bharatiya Janta Party,1885963,1578389,83.7,86693,5.5,2024
Jammu,Unspecified,Jammu & Kashmir,Jugal Kishore,Bharatiya Janta Party,1780835,1302176,73.1,135498,10.4,2024
Jamnagar,GEN,Gujarat,Poonamben Hematbhai Maadam,Bharatiya Janta Party,1817864,1051235,57.8,238008,22.6,2024
Jamshedpur,GEN,Jharkhand,Bidyut Baran Mahato,Bharatiya Janta Party,1869278,1277629,68.4,259782,20.3,2024
Jamui,SC,Bihar,Arun Bharti,Lok Janshakti Party(Ram Vilas),1907126,979233,51.4,112482,11.5,2024
Jangipur,GEN,West Bengal,Khalilur Rahaman,All India Trinamool Congress,1805360,1369633,75.9,116637,8.5,2024
Janjgir-Champa,SC,Chhattisgarh,Kamlesh Jangde,Bharatiya Janta Party,2056047,1392240,67.7,60000,4.3,2024
Jaunpur,GEN,Uttar Pradesh,Babu Singh Kushwaha,Samajwadi Party,1977237,1101788,55.7,99335,9,2024
Jhalawar-Baran,GEN,Rajasthan,Dushyant Singh,Bharatiya Janta Party,2030525,1421331,70,370989,26.1,2024
Jhanjharpur,GEN,Bihar,Ramprit Mandal,Janata Dal (United),2003040,1093741,54.6,184169,16.8,2024
Jhansi,GEN,Uttar Pradesh,Anurag Sharma,Bharatiya Janta Party,2161221,1380506,63.9,102614,7.4,2024
Jhargram,ST,West Bengal,Kalipada Saren (KHERWAL),All India Trinamool Congress,1779794,1490843,83.8,174048,11.7,2024
Jhunjhunu,GEN,Rajasthan,Brijendra Singh Ola,Indian National Congress,2068540,1118927,54.1,18235,1.6,2024
Jodhpur,GEN,Rajasthan,Gajendra Singh Shekhawat,Bharatiya Janta Party,2132713,1383838,64.9,115677,8.4,2024
Jorhat,GEN,Assam,Gaurav Gogoi,Indian National Congress,1727121,1391160,80.6,144393,10.4,2024
Joynagar,SC,West Bengal,Pratima Mondal,All India Trinamool Congress,1844780,1482631,80.3,470219,31.7,2024
Junagadh,GEN,Gujarat,Chudasama Rajeshbhai Naranbhai,Bharatiya Janta Party,1795110,1068253,59.5,135494,12.7,2024
Kachchh,SC,Gujarat,Chavda Vinod Lakhamshi,Bharatiya Janta Party,1943136,1095157,56.4,268782,24.5,2024
Kadapa,Unspecified,Andhra Pradesh,Y. S. Avinash Reddy,Yuvajana Sramika Rythu Congress Party,1639066,1321975,80.7,62695,4.7,2024
Kairana,GEN,Uttar Pradesh,Iqra Choudhary,Samajwadi Party,1722432,1079806,62.7,69116,6.4,2024
Kaiserganj,GEN,Uttar Pradesh,Karan Bhushan Singh,Bharatiya Janta Party,1904726,1062099,55.8,148843,14,2024
Kakinada,Unspecified,Andhra Pradesh,Tangella Uday Srinivas (TEA TIME UDAY),Janasena Party,1634122,1329803,81.4,229491,17.3,2024
Kalahandi,GEN,Orissa,Malvika Devi,Bharatiya Janta Party,1700780,1334244,78.5,133813,10,2024
Kallakurichi,GEN,Tamil Nadu,Malaiyarasan D,Dravida Munnetra Kazhagam,1568681,1249568,79.7,53784,4.3,2024
Kalyan,GEN,Maharashtra,Dr Shrikant Eknath Shinde,Shiv Sena,2082221,1045736,50.2,209144,20,2024
Kancheepuram,SC,Tamil Nadu,Selvam. G,Dravida Munnetra Kazhagam,1748866,1259578,72,221473,17.6,2024
Kandhamal,GEN,Orissa,Sukanta Kumar Panigrahi,Bharatiya Janta Party,1339090,996091,74.4,21371,2.1,2024
Kangra,GEN,Himachal Pradesh,Dr Rajeev Bhardwaj,Bharatiya Janta Party,1502514,1036868,69,251895,24.3,2024
Kanker,ST,Chhattisgarh,Bhojraj Nag,Bharatiya Janta Party,1654440,1265429,76.5,1884,0.1,2024
Kannauj,GEN,Uttar Pradesh,Akhilesh Yadav,Samajwadi Party,1988925,1217833,61.2,170922,14,2024
Kanniyakumari,GEN,Tamil Nadu,Vijayakumar (Alias) VIJAY VASANTH,Indian National Congress,1557915,1029055,66.1,179907,17.5,2024
Kannur,GEN,Kerala,K. Sudhakaran,Indian National Congress,1358368,1063855,78.3,108982,10.2,2024
Kanpur,GEN,Uttar Pradesh,Ramesh Awasthi,Bharatiya Janta Party,1662859,887396,53.4,20968,2.4,2024
Kanthi,GEN,West Bengal,Adhikari Soumendu,Bharatiya Janta Party,1794537,1530997,85.3,47764,3.1,2024
Karakat,GEN,Bihar,Raja Ram Singh,Communist Party Of India (Marxist-Leninist) (Liberation),1881191,1031618,53.7,105858,10.3,2024
Karauli-Dholpu,SC,Rajasthan,Bhajan Lal Jatav,Indian National Congress,1975352,988122,50,98945,10,2024
Karimganj,SC,Assam,Kripanath Mallah,Bharatiya Janta Party,1412148,1146882,81.2,18360,1.6,2024
Karimnagar,GEN,Telangana,Bandi Sanjay Kumar,Bharatiya Janta Party,1797150,1312852,73.1,225209,17.2,2024
Karnal,GEN,Haryana,Manohar Lal,Bharatiya Janta Party,2104229,1345892,64,232577,17.3,2024
Karur,GEN,Tamil Nadu,Jothimani. S,Indian National Congress,1429790,1132045,79.1,166816,14.7,2024
Kasaragod,GEN,Kerala,Rajmohan Unnithan,Indian National Congress,1452230,1112546,76.6,100649,9,2024
Katihar,GEN,Bihar,Tariq Anwar,Indian National Congress,1833009,1171546,63.9,49863,4.3,2024
Kaushambi,SC,Uttar Pradesh,Pushpendra Saroj,Samajwadi Party,1909620,1009329,52.9,103944,10.3,2024
Kaziranga,GEN,Assam,Kamakhya Prasad Tasa,Bharatiya Janta Party,2050126,1629937,79.5,248947,15.3,2024
